x,y
10.455649682677358,11.942970283541907
12.537351811401535,13.840339744778298
7.622138868390643,0.748693006799259
12.860963734685752,2.438529994751022
0.963840532303441,7.404758454678607
10.548525179081420,10.458784524738785
14.636879924696970,5.006029679968117
0.831739168751872,1.497141169178794
5.000000000000000,10.000000000000000
12.230194783259385,3.474659848212157
3.771802130764652,14.447201800957814
10.657010682397589,-1.941271617163375
12.803038468843097,11.104183754785783
2.871774581756395,9.093185216538995
13.054119941473152,7.827462465227494
4.375040433962334,14.322895906129173
10.059569437230238,12.022177097262272
5.000000000000000,10.000000000000000
0.036638892026463,6.486823094475769
11.632287039256342,7.436450081952417
2.381469473290044,5.372478967980068
-1.293833228526849,0.790350795705270
5.000000000000000,10.000000000000000
14.405173613838258,3.945364595691492
0.668674115555151,3.503932336109255
5.000000000000000,10.000000000000000
5.000000000000000,10.000000000000000
5.566933984574426,4.597707568915726
11.410090827934861,11.130900137943692
1.660962660148776,6.712897605757409
6.173196334924059,-0.954074202217895
6.360443283155069,11.123793999638513
13.684270942159170,7.346766221725257
11.070558229598330,9.875551544349548
0.544211122101445,6.413181772859238
1.920922990555225,0.780231541148147
0.552457117520637,-0.459872276831966
-1.943359207427452,-1.945855608726790
13.060964451302038,12.199474225398257
2.492737625448718,10.750396876814575
5.000000000000000,10.000000000000000
14.231478630264917,5.084209547139248
13.621889046833269,1.133458416638427
3.617919400269763,4.711177356716164
7.717940371922351,11.999102479297864
14.323064856419428,6.724494828000784
3.524388552028491,-0.848998360756266
10.640602628261567,8.678445097523280
1.432119822021885,0.295437768298077
3.614896965426862,2.969189071142188
6.675587019231124,11.113515178911022
5.000000000000000,10.000000000000000
11.212564813024489,-1.251319667791391
7.110331682553785,-0.171371350453048
-0.844782168753839,4.310694895430005
8.791724798087506,2.673810479686025
9.660324031618611,4.830452972824306
8.376352395816088,3.301427740847751
6.166892274142752,2.507201288450429
5.000000000000000,10.000000000000000
3.866214918443491,13.656864412386684
4.420448435456742,7.916542911623786
4.620459876618451,9.817669117294898
1.238357250620255,4.160245208980907
1.389429484780850,3.090967384242743
0.030583672728376,1.831628673004999
4.656530412735969,7.314473720972759
2.132109392808919,5.172921357345771
4.110074420758835,8.974492780141604
1.960901576265733,4.161052287650012
1.088016797720065,4.589137947585975
3.463914955987589,7.188960572560060
2.127539143735221,5.782187530844997
0.251434617873684,1.507443878419877
2.792893846988807,6.279758134020666
2.475206381723435,4.556291216136947
1.026915236546265,3.366534111381477
-0.063250032466005,2.063217491081100
0.516392405182032,3.285103855361575
2.557998989344175,6.531137094132696
4.050443542334554,6.398102800835748
3.394873470802345,5.240331022189226
2.294702154499040,6.799481172184633
4.148655436557586,7.289552812492804
2.093005016259342,6.470881512120824
3.310989605425234,7.077573572610654
3.731295221571838,4.849782210805959
0.180900526163670,1.367896986283996
4.041292461560103,8.404531087326792
3.164501898675406,7.144036833837070
0.292472737747402,2.112210313017417
2.082846018563519,5.846895450154823
2.232726417562531,4.431237116117556
3.786348132655745,9.281444551623807
2.414256498246331,7.436038160735297
2.614652266125515,4.340346026514508
2.383416054988274,6.179848830769832
2.173215599835571,5.007046754546913
1.070200574065856,4.289208778522312
1.555722479222328,4.864901457053830
1.409609323041848,5.818376802726446
5.314668419566481,9.399412542189278
1.485028553360539,1.170078224215535
2.621041551036855,2.645151463897074
